Employee_ID,Employee_Name,Restaurant_Name,Shift_Date,Start_Time,End_Time,Hourly_Pay,Backup,Rota_Slot,Total_Hours
SB_E010,Jack,Savory Bites,2024-06-18,16:00,02:00,12.25,Karen,Evening,10
UF_E012,Xena,Urban Feast,2024-06-18,08:00,18:00,14.94,Quincy,Morning,10
UF_E012,Xena,Urban Feast,2024-06-18,16:00,02:00,14.94,Oscar,Evening,10
GH_E001,Yvonne,Gourmet Haven,2024-06-18,08:00,16:00,14.29,Fiona,Morning,8
GH_E007,Ethan,Gourmet Haven,2024-06-18,16:00,00:00,15.23,Zack,Evening,8
SB_E008,Henry,Savory Bites,2024-06-19,08:00,12:00,12.97,Dave,Morning,4
SB_E001,Alice,Savory Bites,2024-06-19,16:00,20:00,12.79,Leo,Evening,4
UF_E001,Mike,Urban Feast,2024-06-19,08:00,16:00,14.98,Nina,Morning,8
UF_E009,Umar,Urban Feast,2024-06-19,16:00,20:00,13.35,Violet,Evening,4
GH_E001,Yvonne,Gourmet Haven,2024-06-19,08:00,14:00,14.29,Ethan,Morning,6
GH_E011,Isaac,Gourmet Haven,2024-06-19,16:00,00:00,15.51,Ethan,Evening,8
SB_E002,Bob,Savory Bites,2024-06-20,08:00,18:00,12.39,Jack,Morning,10
SB_E001,Alice,Savory Bites,2024-06-20,16:00,02:00,12.79,Frank,Evening,10
UF_E012,Xena,Urban Feast,2024-06-20,08:00,18:00,14.94,Violet,Morning,10
UF_E007,Steve,Urban Feast,2024-06-20,16:00,20:00,13.89,Quincy,Evening,4
GH_E004,Bella,Gourmet Haven,2024-06-20,08:00,14:00,14.09,Gordon,Morning,6
GH_E003,Aaron,Gourmet Haven,2024-06-20,16:00,02:00,15.03,Zack,Evening,10
SB_E008,Henry,Savory Bites,2024-06-21,08:00,14:00,12.97,Jack,Morning,6
SB_E003,Carol,Savory Bites,2024-06-21,16:00,00:00,12.38,Jack,Evening,8
UF_E007,Steve,Urban Feast,2024-06-21,08:00,18:00,13.89,Will,Morning,10
UF_E007,Steve,Urban Feast,2024-06-21,16:00,02:00,13.89,Pam,Evening,10
GH_E009,Gordon,Gourmet Haven,2024-06-21,08:00,16:00,14.04,Yvonne,Morning,8
GH_E002,Zack,Gourmet Haven,2024-06-21,16:00,00:00,14.76,Fiona,Evening,8
SB_E008,Henry,Savory Bites,2024-06-22,08:00,14:00,12.97,Leo,Morning,6
SB_E010,Jack,Savory Bites,2024-06-22,16:00,20:00,12.25,Eva,Evening,4
UF_E007,Steve,Urban Feast,2024-06-22,08:00,14:00,13.89,Oscar,Morning,6
UF_E008,Tara,Urban Feast,2024-06-22,16:00,02:00,13.11,Rose,Evening,10
GH_E002,Zack,Gourmet Haven,2024-06-22,08:00,16:00,14.76,Gordon,Morning,8
GH_E004,Bella,Gourmet Haven,2024-06-22,16:00,22:00,14.09,Hanna,Evening,6
SB_E003,Carol,Savory Bites,2024-06-23,08:00,16:00,12.38,Jack,Morning,8
SB_E003,Carol,Savory Bites,2024-06-23,16:00,00:00,12.38,Dave,Evening,8
UF_E004,Pam,Urban Feast,2024-06-23,08:00,18:00,13.64,Oscar,Morning,10
UF_E004,Pam,Urban Feast,2024-06-23,16:00,22:00,13.64,Rose,Evening,6
GH_E006,Daisy,Gourmet Haven,2024-06-23,08:00,18:00,15.26,Julia,Morning,10
GH_E007,Ethan,Gourmet Haven,2024-06-23,16:00,00:00,15.23,Gordon,Evening,8
SB_E010,Jack,Savory Bites,2024-06-24,08:00,16:00,12.25,Bob,Morning,8
SB_E012,Leo,Savory Bites,2024-06-24,16:00,00:00,12.75,Frank,Evening,8
UF_E003,Oscar,Urban Feast,2024-06-24,08:00,14:00,14.75,Steve,Morning,6
UF_E010,Violet,Urban Feast,2024-06-24,16:00,22:00,13.18,Oscar,Evening,6
GH_E005,Carl,Gourmet Haven,2024-06-24,08:00,14:00,14.9,Yvonne,Morning,6
GH_E001,Yvonne,Gourmet Haven,2024-06-24,16:00,00:00,14.29,Carl,Evening,8
SB_E011,Karen,Savory Bites,2024-06-25,08:00,18:00,12.33,Grace,Morning,10
SB_E002,Bob,Savory Bites,2024-06-25,16:00,20:00,12.39,Eva,Evening,4
UF_E007,Steve,Urban Feast,2024-06-25,08:00,14:00,13.89,Nina,Morning,6
UF_E005,Quincy,Urban Feast,2024-06-25,16:00,20:00,13.43,Nina,Evening,4
GH_E004,Bella,Gourmet Haven,2024-06-25,08:00,18:00,14.09,Carl,Morning,10
GH_E006,Daisy,Gourmet Haven,2024-06-25,16:00,00:00,15.26,Isaac,Evening,8
SB_E001,Alice,Savory Bites,2024-06-26,08:00,16:00,12.79,Irene,Morning,8
SB_E003,Carol,Savory Bites,2024-06-26,16:00,20:00,12.38,Irene,Evening,4
UF_E010,Violet,Urban Feast,2024-06-26,08:00,18:00,13.18,Rose,Morning,10
UF_E008,Tara,Urban Feast,2024-06-26,16:00,20:00,13.11,Mike,Evening,4
GH_E001,Yvonne,Gourmet Haven,2024-06-26,08:00,18:00,14.29,Aaron,Morning,10
GH_E008,Fiona,Gourmet Haven,2024-06-26,16:00,20:00,15.47,Bella,Evening,4
SB_E008,Henry,Savory Bites,2024-06-27,08:00,18:00,12.97,Leo,Morning,10
SB_E010,Jack,Savory Bites,2024-06-27,16:00,02:00,12.25,Henry,Evening,10
UF_E012,Xena,Urban Feast,2024-06-27,08:00,12:00,14.94,Rose,Morning,4
UF_E009,Umar,Urban Feast,2024-06-27,16:00,02:00,13.35,Rose,Evening,10
GH_E010,Hanna,Gourmet Haven,2024-06-27,08:00,14:00,15.24,Julia,Morning,6
GH_E004,Bella,Gourmet Haven,2024-06-27,16:00,22:00,14.09,Hanna,Evening,6
SB_E002,Bob,Savory Bites,2024-06-28,08:00,16:00,12.39,Irene,Morning,8
SB_E008,Henry,Savory Bites,2024-06-28,16:00,22:00,12.97,Irene,Evening,6
UF_E012,Xena,Urban Feast,2024-06-28,08:00,18:00,14.94,Steve,Morning,10
UF_E004,Pam,Urban Feast,2024-06-28,16:00,00:00,13.64,Rose,Evening,8
GH_E011,Isaac,Gourmet Haven,2024-06-28,08:00,14:00,15.51,Daisy,Morning,6
GH_E010,Hanna,Gourmet Haven,2024-06-28,16:00,20:00,15.24,Carl,Evening,4
SB_E008,Henry,Savory Bites,2024-06-29,08:00,12:00,12.97,Eva,Morning,4
SB_E004,Dave,Savory Bites,2024-06-29,16:00,22:00,13.01,Irene,Evening,6
UF_E006,Rose,Urban Feast,2024-06-29,08:00,14:00,14.75,Violet,Morning,6
UF_E008,Tara,Urban Feast,2024-06-29,16:00,20:00,13.11,Nina,Evening,4
GH_E004,Bella,Gourmet Haven,2024-06-29,08:00,16:00,14.09,Isaac,Morning,8
GH_E001,Yvonne,Gourmet Haven,2024-06-29,16:00,20:00,14.29,Isaac,Evening,4
SB_E011,Karen,Savory Bites,2024-06-30,08:00,16:00,12.33,Alice,Morning,8
SB_E006,Frank,Savory Bites,2024-06-30,16:00,02:00,13.55,Grace,Evening,10
UF_E012,Xena,Urban Feast,2024-06-30,08:00,12:00,14.94,Nina,Morning,4
UF_E007,Steve,Urban Feast,2024-06-30,16:00,00:00,13.89,Xena,Evening,8
GH_E003,Aaron,Gourmet Haven,2024-06-30,08:00,14:00,15.03,Hanna,Morning,6
GH_E010,Hanna,Gourmet Haven,2024-06-30,16:00,20:00,15.24,Carl,Evening,4
SB_E011,Karen,Savory Bites,2024-07-01,08:00,16:00,12.33,Jack,Morning,8
SB_E008,Henry,Savory Bites,2024-07-01,16:00,02:00,12.97,Grace,Evening,10
UF_E004,Pam,Urban Feast,2024-07-01,08:00,14:00,13.64,Umar,Morning,6
UF_E007,Steve,Urban Feast,2024-07-01,16:00,02:00,13.89,Will,Evening,10
GH_E003,Aaron,Gourmet Haven,2024-07-01,08:00,12:00,15.03,Bella,Morning,4
GH_E009,Gordon,Gourmet Haven,2024-07-01,16:00,20:00,14.04,Isaac,Evening,4
SB_E009,Irene,Savory Bites,2024-07-02,08:00,12:00,12.29,Leo,Morning,4
SB_E012,Leo,Savory Bites,2024-07-02,16:00,22:00,12.75,Carol,Evening,6
UF_E009,Umar,Urban Feast,2024-07-02,08:00,16:00,13.35,Pam,Morning,8
UF_E006,Rose,Urban Feast,2024-07-02,16:00,02:00,14.75,Pam,Evening,10
GH_E008,Fiona,Gourmet Haven,2024-07-02,08:00,14:00,15.47,Daisy,Morning,6
GH_E010,Hanna,Gourmet Haven,2024-07-02,16:00,00:00,15.24,Ethan,Evening,8
SB_E010,Jack,Savory Bites,2024-07-03,08:00,14:00,12.25,Irene,Morning,6
SB_E001,Alice,Savory Bites,2024-07-03,16:00,02:00,12.79,Grace,Evening,10
UF_E011,Will,Urban Feast,2024-07-03,08:00,14:00,14.8,Oscar,Morning,6
UF_E003,Oscar,Urban Feast,2024-07-03,16:00,20:00,14.75,Nina,Evening,4
GH_E009,Gordon,Gourmet Haven,2024-07-03,08:00,18:00,14.04,Daisy,Morning,10
GH_E002,Zack,Gourmet Haven,2024-07-03,16:00,00:00,14.76,Aaron,Evening,8
SB_E007,Grace,Savory Bites,2024-07-04,08:00,12:00,13.6,Bob,Morning,4
SB_E010,Jack,Savory Bites,2024-07-04,16:00,20:00,12.25,Eva,Evening,4
UF_E002,Nina,Urban Feast,2024-07-04,08:00,14:00,14.02,Pam,Morning,6
UF_E008,Tara,Urban Feast,2024-07-04,16:00,22:00,13.11,Xena,Evening,6
GH_E001,Yvonne,Gourmet Haven,2024-07-04,08:00,14:00,14.29,Gordon,Morning,6
GH_E011,Isaac,Gourmet Haven,2024-07-04,16:00,00:00,15.51,Daisy,Evening,8
SB_E002,Bob,Savory Bites,2024-07-05,08:00,16:00,12.39,Carol,Morning,8
SB_E005,Eva,Savory Bites,2024-07-05,16:00,00:00,13.5,Alice,Evening,8
UF_E003,Oscar,Urban Feast,2024-07-05,08:00,12:00,14.75,Violet,Morning,4
UF_E009,Umar,Urban Feast,2024-07-05,16:00,02:00,13.35,Tara,Evening,10
GH_E006,Daisy,Gourmet Haven,2024-07-05,08:00,18:00,15.26,Zack,Morning,10
GH_E005,Carl,Gourmet Haven,2024-07-05,16:00,00:00,14.9,Aaron,Evening,8
SB_E001,Alice,Savory Bites,2024-07-06,08:00,16:00,12.79,Irene,Morning,8
SB_E011,Karen,Savory Bites,2024-07-06,16:00,00:00,12.33,Irene,Evening,8
UF_E006,Rose,Urban Feast,2024-07-06,08:00,16:00,14.75,Tara,Morning,8
UF_E009,Umar,Urban Feast,2024-07-06,16:00,02:00,13.35,Quincy,Evening,10
GH_E008,Fiona,Gourmet Haven,2024-07-06,08:00,12:00,15.47,Zack,Morning,4
GH_E001,Yvonne,Gourmet Haven,2024-07-06,16:00,22:00,14.29,Daisy,Evening,6
SB_E004,Dave,Savory Bites,2024-07-07,08:00,14:00,13.01,Carol,Morning,6
SB_E003,Carol,Savory Bites,2024-07-07,16:00,22:00,12.38,Alice,Evening,6
UF_E011,Will,Urban Feast,2024-07-07,08:00,16:00,14.8,Rose,Morning,8
UF_E010,Violet,Urban Feast,2024-07-07,16:00,22:00,13.18,Umar,Evening,6
GH_E005,Carl,Gourmet Haven,2024-07-07,08:00,14:00,14.9,Hanna,Morning,6
GH_E011,Isaac,Gourmet Haven,2024-07-07,16:00,22:00,15.51,Carl,Evening,6
SB_E004,Dave,Savory Bites,2024-07-08,08:00,12:00,13.01,Alice,Morning,4
SB_E005,Eva,Savory Bites,2024-07-08,16:00,00:00,13.5,Henry,Evening,8
UF_E004,Pam,Urban Feast,2024-07-08,08:00,16:00,13.64,Violet,Morning,8
UF_E002,Nina,Urban Feast,2024-07-08,16:00,02:00,14.02,Pam,Evening,10
GH_E002,Zack,Gourmet Haven,2024-07-08,08:00,16:00,14.76,Ethan,Morning,8
GH_E004,Bella,Gourmet Haven,2024-07-08,16:00,20:00,14.09,Yvonne,Evening,4
SB_E006,Frank,Savory Bites,2024-07-09,08:00,16:00,13.55,Leo,Morning,8
SB_E005,Eva,Savory Bites,2024-07-09,16:00,00:00,13.5,Irene,Evening,8
UF_E009,Umar,Urban Feast,2024-07-09,08:00,16:00,13.35,Nina,Morning,8
UF_E001,Mike,Urban Feast,2024-07-09,16:00,02:00,14.98,Violet,Evening,10
GH_E009,Gordon,Gourmet Haven,2024-07-09,08:00,14:00,14.04,Ethan,Morning,6
GH_E011,Isaac,Gourmet Haven,2024-07-09,16:00,20:00,15.51,Fiona,Evening,4
SB_E008,Henry,Savory Bites,2024-07-10,08:00,14:00,12.97,Carol,Morning,6
SB_E011,Karen,Savory Bites,2024-07-10,16:00,02:00,12.33,Bob,Evening,10
UF_E012,Xena,Urban Feast,2024-07-10,08:00,18:00,14.94,Pam,Morning,10
UF_E008,Tara,Urban Feast,2024-07-10,16:00,20:00,13.11,Pam,Evening,4
GH_E006,Daisy,Gourmet Haven,2024-07-10,08:00,12:00,15.26,Gordon,Morning,4
GH_E005,Carl,Gourmet Haven,2024-07-10,16:00,20:00,14.9,Ethan,Evening,4
SB_E009,Irene,Savory Bites,2024-07-11,08:00,14:00,12.29,Frank,Morning,6
SB_E010,Jack,Savory Bites,2024-07-11,16:00,00:00,12.25,Irene,Evening,8
UF_E007,Steve,Urban Feast,2024-07-11,08:00,12:00,13.89,Pam,Morning,4
UF_E004,Pam,Urban Feast,2024-07-11,16:00,20:00,13.64,Violet,Evening,4
GH_E004,Bella,Gourmet Haven,2024-07-11,08:00,16:00,14.09,Isaac,Morning,8
GH_E001,Yvonne,Gourmet Haven,2024-07-11,16:00,22:00,14.29,Hanna,Evening,6
SB_E011,Karen,Savory Bites,2024-07-12,08:00,12:00,12.33,Henry,Morning,4
SB_E008,Henry,Savory Bites,2024-07-12,16:00,02:00,12.97,Jack,Evening,10
UF_E009,Umar,Urban Feast,2024-07-12,08:00,16:00,13.35,Xena,Morning,8
UF_E002,Nina,Urban Feast,2024-07-12,16:00,00:00,14.02,Tara,Evening,8
GH_E009,Gordon,Gourmet Haven,2024-07-12,08:00,18:00,14.04,Aaron,Morning,10
GH_E003,Aaron,Gourmet Haven,2024-07-12,16:00,20:00,15.03,Hanna,Evening,4
SB_E006,Frank,Savory Bites,2024-07-13,08:00,16:00,13.55,Jack,Morning,8
SB_E007,Grace,Savory Bites,2024-07-13,16:00,20:00,13.6,Eva,Evening,4
UF_E004,Pam,Urban Feast,2024-07-13,08:00,14:00,13.64,Nina,Morning,6
UF_E012,Xena,Urban Feast,2024-07-13,16:00,22:00,14.94,Pam,Evening,6
GH_E007,Ethan,Gourmet Haven,2024-07-13,08:00,12:00,15.23,Julia,Morning,4
GH_E001,Yvonne,Gourmet Haven,2024-07-13,16:00,20:00,14.29,Julia,Evening,4
SB_E002,Bob,Savory Bites,2024-07-14,08:00,18:00,12.39,Jack,Morning,10
SB_E007,Grace,Savory Bites,2024-07-14,16:00,20:00,13.6,Irene,Evening,4
UF_E005,Quincy,Urban Feast,2024-07-14,08:00,12:00,13.43,Will,Morning,4
UF_E005,Quincy,Urban Feast,2024-07-14,16:00,00:00,13.43,Steve,Evening,8
GH_E001,Yvonne,Gourmet Haven,2024-07-14,08:00,16:00,14.29,Ethan,Morning,8
GH_E002,Zack,Gourmet Haven,2024-07-14,16:00,00:00,14.76,Aaron,Evening,8
SB_E006,Frank,Savory Bites,2024-07-15,08:00,18:00,13.55,Alice,Morning,10
SB_E004,Dave,Savory Bites,2024-07-15,16:00,22:00,13.01,Frank,Evening,6
UF_E005,Quincy,Urban Feast,2024-07-15,08:00,12:00,13.43,Will,Morning,4
UF_E005,Quincy,Urban Feast,2024-07-15,16:00,22:00,13.43,Violet,Evening,6
GH_E004,Bella,Gourmet Haven,2024-07-15,08:00,18:00,14.09,Isaac,Morning,10
GH_E010,Hanna,Gourmet Haven,2024-07-15,16:00,02:00,15.24,Carl,Evening,10
SB_E007,Grace,Savory Bites,2024-07-16,08:00,18:00,13.6,Irene,Morning,10
SB_E010,Jack,Savory Bites,2024-07-16,16:00,20:00,12.25,Dave,Evening,4
UF_E012,Xena,Urban Feast,2024-07-16,08:00,18:00,14.94,Pam,Morning,10
UF_E012,Xena,Urban Feast,2024-07-16,16:00,02:00,14.94,Nina,Evening,10
GH_E001,Yvonne,Gourmet Haven,2024-07-16,08:00,14:00,14.29,Isaac,Morning,6
GH_E007,Ethan,Gourmet Haven,2024-07-16,16:00,22:00,15.23,Gordon,Evening,6
SB_E012,Leo,Savory Bites,2024-07-17,08:00,16:00,12.75,Frank,Morning,8
SB_E001,Alice,Savory Bites,2024-07-17,16:00,22:00,12.79,Karen,Evening,6
UF_E005,Quincy,Urban Feast,2024-07-17,08:00,14:00,13.43,Xena,Morning,6
UF_E004,Pam,Urban Feast,2024-07-17,16:00,20:00,13.64,Oscar,Evening,4
GH_E002,Zack,Gourmet Haven,2024-07-17,08:00,12:00,14.76,Julia,Morning,4
GH_E006,Daisy,Gourmet Haven,2024-07-17,16:00,20:00,15.26,Ethan,Evening,4
SB_E011,Karen,Savory Bites,2024-07-18,08:00,18:00,12.33,Henry,Morning,10
SB_E006,Frank,Savory Bites,2024-07-18,16:00,22:00,13.55,Carol,Evening,6
UF_E003,Oscar,Urban Feast,2024-07-18,08:00,12:00,14.75,Tara,Morning,4
UF_E012,Xena,Urban Feast,2024-07-18,16:00,20:00,14.94,Will,Evening,4
GH_E005,Carl,Gourmet Haven,2024-07-18,08:00,18:00,14.9,Aaron,Morning,10
GH_E007,Ethan,Gourmet Haven,2024-07-18,16:00,00:00,15.23,Hanna,Evening,8
SB_E002,Bob,Savory Bites,2024-07-19,08:00,12:00,12.39,Karen,Morning,4
SB_E008,Henry,Savory Bites,2024-07-19,16:00,20:00,12.97,Irene,Evening,4
UF_E002,Nina,Urban Feast,2024-07-19,08:00,12:00,14.02,Steve,Morning,4
UF_E006,Rose,Urban Feast,2024-07-19,16:00,20:00,14.75,Violet,Evening,4
GH_E005,Carl,Gourmet Haven,2024-07-19,08:00,16:00,14.9,Bella,Morning,8
GH_E001,Yvonne,Gourmet Haven,2024-07-19,16:00,02:00,14.29,Gordon,Evening,10
SB_E008,Henry,Savory Bites,2024-07-20,08:00,12:00,12.97,Carol,Morning,4
SB_E012,Leo,Savory Bites,2024-07-20,16:00,00:00,12.75,Eva,Evening,8
UF_E007,Steve,Urban Feast,2024-07-20,08:00,12:00,13.89,Xena,Morning,4
UF_E002,Nina,Urban Feast,2024-07-20,16:00,00:00,14.02,Tara,Evening,8
GH_E012,Julia,Gourmet Haven,2024-07-20,08:00,12:00,15.61,Hanna,Morning,4
GH_E006,Daisy,Gourmet Haven,2024-07-20,16:00,22:00,15.26,Bella,Evening,6
SB_E009,Irene,Savory Bites,2024-07-21,08:00,14:00,12.29,Alice,Morning,6
SB_E008,Henry,Savory Bites,2024-07-21,16:00,22:00,12.97,Irene,Evening,6
UF_E011,Will,Urban Feast,2024-07-21,08:00,14:00,14.8,Pam,Morning,6
UF_E009,Umar,Urban Feast,2024-07-21,16:00,20:00,13.35,Will,Evening,4
GH_E001,Yvonne,Gourmet Haven,2024-07-21,08:00,18:00,14.29,Julia,Morning,10
GH_E002,Zack,Gourmet Haven,2024-07-21,16:00,02:00,14.76,Aaron,Evening,10
SB_E003,Carol,Savory Bites,2024-07-22,08:00,12:00,12.38,Karen,Morning,4
SB_E012,Leo,Savory Bites,2024-07-22,16:00,02:00,12.75,Frank,Evening,10
UF_E010,Violet,Urban Feast,2024-07-22,08:00,14:00,13.18,Steve,Morning,6
UF_E010,Violet,Urban Feast,2024-07-22,16:00,02:00,13.18,Xena,Evening,10
GH_E004,Bella,Gourmet Haven,2024-07-22,08:00,14:00,14.09,Zack,Morning,6
GH_E010,Hanna,Gourmet Haven,2024-07-22,16:00,20:00,15.24,Yvonne,Evening,4
SB_E004,Dave,Savory Bites,2024-07-23,08:00,12:00,13.01,Bob,Morning,4
SB_E007,Grace,Savory Bites,2024-07-23,16:00,02:00,13.6,Henry,Evening,10
UF_E011,Will,Urban Feast,2024-07-23,08:00,16:00,14.8,Quincy,Morning,8
UF_E002,Nina,Urban Feast,2024-07-23,16:00,22:00,14.02,Steve,Evening,6
GH_E006,Daisy,Gourmet Haven,2024-07-23,08:00,18:00,15.26,Gordon,Morning,10
GH_E007,Ethan,Gourmet Haven,2024-07-23,16:00,00:00,15.23,Yvonne,Evening,8
SB_E010,Jack,Savory Bites,2024-07-24,08:00,14:00,12.25,Frank,Morning,6
SB_E001,Alice,Savory Bites,2024-07-24,16:00,00:00,12.79,Irene,Evening,8
UF_E011,Will,Urban Feast,2024-07-24,08:00,12:00,14.8,Rose,Morning,4
UF_E008,Tara,Urban Feast,2024-07-24,16:00,22:00,13.11,Oscar,Evening,6
GH_E009,Gordon,Gourmet Haven,2024-07-24,08:00,18:00,14.04,Aaron,Morning,10
GH_E001,Yvonne,Gourmet Haven,2024-07-24,16:00,20:00,14.29,Bella,Evening,4
SB_E007,Grace,Savory Bites,2024-07-25,08:00,16:00,13.6,Jack,Morning,8
SB_E008,Henry,Savory Bites,2024-07-25,16:00,00:00,12.97,Irene,Evening,8
UF_E012,Xena,Urban Feast,2024-07-25,08:00,16:00,14.94,Rose,Morning,8
UF_E001,Mike,Urban Feast,2024-07-25,16:00,22:00,14.98,Steve,Evening,6
GH_E005,Carl,Gourmet Haven,2024-07-25,08:00,18:00,14.9,Ethan,Morning,10
GH_E009,Gordon,Gourmet Haven,2024-07-25,16:00,02:00,14.04,Ethan,Evening,10
SB_E002,Bob,Savory Bites,2024-07-26,08:00,14:00,12.39,Irene,Morning,6
SB_E012,Leo,Savory Bites,2024-07-26,16:00,20:00,12.75,Eva,Evening,4
UF_E012,Xena,Urban Feast,2024-07-26,08:00,12:00,14.94,Nina,Morning,4
UF_E002,Nina,Urban Feast,2024-07-26,16:00,00:00,14.02,Xena,Evening,8
GH_E005,Carl,Gourmet Haven,2024-07-26,08:00,16:00,14.9,Fiona,Morning,8
GH_E007,Ethan,Gourmet Haven,2024-07-26,16:00,20:00,15.23,Aaron,Evening,4
SB_E008,Henry,Savory Bites,2024-07-27,08:00,12:00,12.97,Frank,Morning,4
SB_E002,Bob,Savory Bites,2024-07-27,16:00,22:00,12.39,Alice,Evening,6
UF_E005,Quincy,Urban Feast,2024-07-27,08:00,16:00,13.43,Umar,Morning,8
UF_E001,Mike,Urban Feast,2024-07-27,16:00,02:00,14.98,Quincy,Evening,10
GH_E001,Yvonne,Gourmet Haven,2024-07-27,08:00,16:00,14.29,Ethan,Morning,8
GH_E006,Daisy,Gourmet Haven,2024-07-27,16:00,00:00,15.26,Bella,Evening,8
SB_E003,Carol,Savory Bites,2024-07-28,08:00,14:00,12.38,Alice,Morning,6
SB_E011,Karen,Savory Bites,2024-07-28,16:00,02:00,12.33,Bob,Evening,10
UF_E011,Will,Urban Feast,2024-07-28,08:00,14:00,14.8,Oscar,Morning,6
UF_E002,Nina,Urban Feast,2024-07-28,16:00,00:00,14.02,Steve,Evening,8
GH_E007,Ethan,Gourmet Haven,2024-07-28,08:00,16:00,15.23,Aaron,Morning,8
GH_E007,Ethan,Gourmet Haven,2024-07-28,16:00,22:00,15.23,Fiona,Evening,6
SB_E003,Carol,Savory Bites,2024-07-29,08:00,14:00,12.38,Leo,Morning,6
SB_E005,Eva,Savory Bites,2024-07-29,16:00,20:00,13.5,Irene,Evening,4
UF_E005,Quincy,Urban Feast,2024-07-29,08:00,12:00,13.43,Will,Morning,4
UF_E003,Oscar,Urban Feast,2024-07-29,16:00,22:00,14.75,Tara,Evening,6
GH_E011,Isaac,Gourmet Haven,2024-07-29,08:00,12:00,15.51,Gordon,Morning,4
GH_E010,Hanna,Gourmet Haven,2024-07-29,16:00,20:00,15.24,Fiona,Evening,4
SB_E011,Karen,Savory Bites,2024-07-30,08:00,12:00,12.33,Dave,Morning,4
SB_E008,Henry,Savory Bites,2024-07-30,16:00,00:00,12.97,Grace,Evening,8
UF_E008,Tara,Urban Feast,2024-07-30,08:00,18:00,13.11,Quincy,Morning,10
UF_E005,Quincy,Urban Feast,2024-07-30,16:00,02:00,13.43,Will,Evening,10
GH_E004,Bella,Gourmet Haven,2024-07-30,08:00,16:00,14.09,Isaac,Morning,8
GH_E006,Daisy,Gourmet Haven,2024-07-30,16:00,02:00,15.26,Gordon,Evening,10
SB_E005,Eva,Savory Bites,2024-07-31,08:00,16:00,13.5,Frank,Morning,8
SB_E005,Eva,Savory Bites,2024-07-31,16:00,20:00,13.5,Bob,Evening,4
UF_E005,Quincy,Urban Feast,2024-07-31,08:00,16:00,13.43,Will,Morning,8
UF_E012,Xena,Urban Feast,2024-07-31,16:00,22:00,14.94,Pam,Evening,6
GH_E002,Zack,Gourmet Haven,2024-07-31,08:00,16:00,14.76,Hanna,Morning,8
GH_E003,Aaron,Gourmet Haven,2024-07-31,16:00,02:00,15.03,Fiona,Evening,10
SB_E008,Henry,Savory Bites,2024-08-01,08:00,14:00,12.97,Dave,Morning,6
SB_E003,Carol,Savory Bites,2024-08-01,16:00,02:00,12.38,Irene,Evening,10
UF_E002,Nina,Urban Feast,2024-08-01,08:00,14:00,14.02,Pam,Morning,6
UF_E004,Pam,Urban Feast,2024-08-01,16:00,22:00,13.64,Rose,Evening,6
GH_E003,Aaron,Gourmet Haven,2024-08-01,08:00,14:00,15.03,Gordon,Morning,6
GH_E008,Fiona,Gourmet Haven,2024-08-01,16:00,22:00,15.47,Hanna,Evening,6
SB_E012,Leo,Savory Bites,2024-08-02,08:00,12:00,12.75,Frank,Morning,4
SB_E007,Grace,Savory Bites,2024-08-02,16:00,20:00,13.6,Alice,Evening,4
UF_E006,Rose,Urban Feast,2024-08-02,08:00,12:00,14.75,Umar,Morning,4
UF_E005,Quincy,Urban Feast,2024-08-02,16:00,02:00,13.43,Violet,Evening,10
GH_E011,Isaac,Gourmet Haven,2024-08-02,08:00,18:00,15.51,Julia,Morning,10
GH_E011,Isaac,Gourmet Haven,2024-08-02,16:00,00:00,15.51,Fiona,Evening,8
SB_E004,Dave,Savory Bites,2024-08-03,08:00,14:00,13.01,Grace,Morning,6
SB_E002,Bob,Savory Bites,2024-08-03,16:00,20:00,12.39,Alice,Evening,4
UF_E005,Quincy,Urban Feast,2024-08-03,08:00,12:00,13.43,Violet,Morning,4
UF_E007,Steve,Urban Feast,2024-08-03,16:00,20:00,13.89,Rose,Evening,4
GH_E001,Yvonne,Gourmet Haven,2024-08-03,08:00,16:00,14.29,Bella,Morning,8
GH_E007,Ethan,Gourmet Haven,2024-08-03,16:00,00:00,15.23,Isaac,Evening,8
SB_E011,Karen,Savory Bites,2024-08-04,08:00,14:00,12.33,Grace,Morning,6
SB_E008,Henry,Savory Bites,2024-08-04,16:00,02:00,12.97,Jack,Evening,10
UF_E010,Violet,Urban Feast,2024-08-04,08:00,18:00,13.18,Mike,Morning,10
UF_E005,Quincy,Urban Feast,2024-08-04,16:00,00:00,13.43,Tara,Evening,8
GH_E004,Bella,Gourmet Haven,2024-08-04,08:00,12:00,14.09,Yvonne,Morning,4
GH_E006,Daisy,Gourmet Haven,2024-08-04,16:00,02:00,15.26,Gordon,Evening,10
SB_E009,Irene,Savory Bites,2024-08-05,08:00,18:00,12.29,Frank,Morning,10
SB_E012,Leo,Savory Bites,2024-08-05,16:00,02:00,12.75,Carol,Evening,10
UF_E010,Violet,Urban Feast,2024-08-05,08:00,14:00,13.18,Xena,Morning,6
UF_E001,Mike,Urban Feast,2024-08-05,16:00,00:00,14.98,Oscar,Evening,8
GH_E011,Isaac,Gourmet Haven,2024-08-05,08:00,18:00,15.51,Fiona,Morning,10
GH_E003,Aaron,Gourmet Haven,2024-08-05,16:00,20:00,15.03,Hanna,Evening,4
SB_E009,Irene,Savory Bites,2024-08-06,08:00,16:00,12.29,Karen,Morning,8
